Booking_ID,Date,Time,Customer_ID,Driver_ID,Vehicle_ID,City,Booking_Status,Distance_km,Fare_Amount,Payment_Type
BOOK_2137,2025-08-28,07:02:15,CUST_304,DRV_201,VEH_196,Chennai,Cancelled,16.98,427.41,Cash
BOOK_2138,2026-03-15,04:05:22,CUST_27,DRV_68,VEH_242,Delhi,Completed,15.23,267.07,UPI
BOOK_2139,2026-02-11,17:59:59,CUST_422,DRV_244,VEH_54,Hyderabad,Completed,18.36,455.06,UPI
BOOK_2140,2026-01-29,09:10:23,CUST_607,DRV_148,VEH_169,Pune,Completed,8.97,213.26,UPI
BOOK_2141,2026-02-04,19:19:18,CUST_196,DRV_124,VEH_252,Kolkata,Completed,3.89,123.23,Cash
BOOK_2142,2025-05-22,18:55:20,CUST_502,DRV_185,VEH_245,Bangalore,Completed,7.14,107.49,UPI
BOOK_2143,2026-02-06,21:17:16,CUST_576,DRV_197,VEH_255,Delhi,Completed,15.59,182.35,UPI
BOOK_2144,2025-04-03,18:51:50,CUST_50,DRV_53,VEH_115,Bangalore,Completed,9.53,132.13,UPI
BOOK_2145,2025-08-11,04:32:33,CUST_124,DRV_38,VEH_215,Chennai,Completed,2.98,88.04,Cash
BOOK_2146,2025-08-31,22:26:24,CUST_685,DRV_90,VEH_159,Hyderabad,Completed,8.38,163.82,Cash
BOOK_2147,2025-07-25,07:20:05,CUST_382,DRV_146,VEH_194,Mumbai,Completed,5.19,159.99,Cash
BOOK_2148,2026-03-28,11:43:35,CUST_210,DRV_87,VEH_9,Ahmedabad,Completed,11.92,309.62,Wallet
BOOK_2149,2025-12-21,19:51:08,CUST_85,DRV_251,VEH_18,Hyderabad,Completed,13.55,167.76,UPI
BOOK_2150,2025-08-14,05:32:15,CUST_544,DRV_247,VEH_105,Hyderabad,Completed,11.17,145.29,Cash
BOOK_2151,2025-08-19,22:49:28,CUST_642,DRV_65,VEH_28,Mumbai,Completed,4.02,72.82,Card
BOOK_2152,2026-03-26,13:21:32,CUST_512,DRV_241,VEH_288,Pune,Cancelled,4.09,137.13,UPI
BOOK_2153,2025-06-29,21:29:13,CUST_3,DRV_22,VEH_160,Mumbai,Cancelled,5.68,172.46,Wallet
BOOK_2154,2026-02-02,10:42:07,CUST_514,DRV_179,VEH_34,Kolkata,No Show,7.7,190.5,Wallet
BOOK_2155,2025-08-22,20:52:17,CUST_697,DRV_77,VEH_235,Kolkata,Completed,11.51,191.68,Cash
BOOK_2156,2025-09-07,12:00:10,CUST_285,DRV_164,VEH_199,Hyderabad,Cancelled,17.92,381.36,Cash
BOOK_2157,2025-06-14,21:36:44,CUST_419,DRV_47,VEH_130,Bangalore,Completed,2.43,96.58,Cash
BOOK_2158,2025-07-13,03:21:52,CUST_205,DRV_143,VEH_263,Pune,Completed,10.86,144.93,Wallet
BOOK_2159,2025-05-07,17:52:58,CUST_438,DRV_16,VEH_118,Chennai,Cancelled,4.82,91.25,Wallet
BOOK_2160,2025-06-05,21:29:30,CUST_288,DRV_126,VEH_51,Mumbai,Completed,10.2,128.69,UPI
BOOK_2161,2025-07-17,06:34:48,CUST_55,DRV_278,VEH_71,Mumbai,No Show,3.77,95.31,UPI
BOOK_2162,2025-11-21,11:03:26,CUST_474,DRV_97,VEH_41,Hyderabad,Completed,10.15,219.8,UPI
BOOK_2163,2026-01-02,13:03:45,CUST_430,DRV_78,VEH_136,Delhi,No Show,6.98,97.56,UPI
BOOK_2164,2025-04-13,05:11:08,CUST_610,DRV_57,VEH_12,Mumbai,Completed,18.19,298.48,UPI
BOOK_2165,2026-02-05,18:13:26,CUST_326,DRV_125,VEH_177,Bangalore,Completed,4.53,93.1,UPI
BOOK_2166,2025-09-26,02:08:38,CUST_561,DRV_28,VEH_73,Delhi,Completed,11.88,296.91,UPI
BOOK_2167,2025-08-29,11:42:38,CUST_125,DRV_110,VEH_189,Hyderabad,Completed,10.74,247.84,Card
BOOK_2168,2026-02-22,17:53:41,CUST_76,DRV_277,VEH_62,Mumbai,No Show,8.72,153.14,Cash
BOOK_2169,2025-06-19,21:58:12,CUST_376,DRV_209,VEH_85,Hyderabad,Completed,6.59,204.63,Card
BOOK_2170,2025-05-18,20:12:58,CUST_78,DRV_39,VEH_243,Delhi,Completed,11.35,255.76,Card
BOOK_2171,2025-12-04,09:46:14,CUST_266,DRV_242,VEH_109,Hyderabad,Cancelled,3.47,97.79,UPI
BOOK_2172,2026-02-26,14:38:57,CUST_656,DRV_204,VEH_214,Delhi,Completed,4.26,88.63,UPI
BOOK_2173,2025-04-23,11:32:10,CUST_372,DRV_255,VEH_82,Mumbai,Completed,4.95,147.75,UPI
BOOK_2174,2025-11-27,17:43:31,CUST_446,DRV_260,VEH_87,Kolkata,Completed,14.28,360.51,UPI
BOOK_2175,2025-05-09,07:15:15,CUST_11,DRV_273,VEH_80,Chennai,Completed,8.76,108.64,Card
BOOK_2176,2026-01-14,19:01:24,CUST_283,DRV_226,VEH_126,Delhi,Completed,9.91,212.11,Cash
BOOK_2177,2025-12-01,23:07:36,CUST_219,DRV_183,VEH_206,Pune,Completed,5.78,129.74,UPI
BOOK_2178,2025-09-09,20:57:11,CUST_18,DRV_270,VEH_196,Kolkata,Completed,4.7,97.71,Cash
BOOK_2179,2025-04-01,21:08:55,CUST_498,DRV_90,VEH_264,Pune,Completed,18.65,217.92,Wallet
BOOK_2180,2025-09-25,11:48:31,CUST_653,DRV_121,VEH_181,Mumbai,Completed,19.78,488.87,Card
BOOK_2181,2025-10-01,17:00:38,CUST_235,DRV_125,VEH_70,Mumbai,Completed,14.65,204.03,UPI
BOOK_2182,2026-03-21,22:02:45,CUST_8,DRV_41,VEH_37,Mumbai,Completed,18.35,462.12,Cash
BOOK_2183,2025-04-09,01:53:52,CUST_532,DRV_17,VEH_198,Kolkata,Completed,5.34,148.67,UPI
BOOK_2184,2025-12-12,14:18:00,CUST_369,DRV_221,VEH_222,Delhi,Cancelled,11.72,254.19,UPI
BOOK_2185,2025-06-22,01:40:27,CUST_326,DRV_268,VEH_31,Bangalore,No Show,8.09,222.54,UPI
BOOK_2186,2026-02-13,22:09:15,CUST_86,DRV_277,VEH_97,Mumbai,Completed,11.57,164.73,UPI
BOOK_2187,2025-09-09,19:05:18,CUST_660,DRV_215,VEH_261,Mumbai,Completed,16.31,188.86,Wallet
BOOK_2188,2025-08-12,22:31:50,CUST_540,DRV_74,VEH_237,Delhi,Completed,14.61,190.85,Wallet
BOOK_2189,2025-10-22,21:03:20,CUST_565,DRV_137,VEH_173,Mumbai,Completed,14.74,316.15,UPI
BOOK_2190,2025-07-06,19:21:55,CUST_17,DRV_213,VEH_54,Mumbai,Completed,4.62,161.11,UPI
BOOK_2191,2025-12-29,18:08:00,CUST_16,DRV_141,VEH_47,Mumbai,Cancelled,5.34,101.17,UPI
BOOK_2192,2026-03-13,19:56:58,CUST_297,DRV_43,VEH_286,Delhi,Completed,5.12,85.61,Card
BOOK_2193,2025-04-27,00:08:29,CUST_499,DRV_181,VEH_145,Kolkata,Completed,13.13,223.68,Card
BOOK_2194,2025-04-28,21:19:03,CUST_72,DRV_252,VEH_25,Bangalore,Completed,2.75,57.78,Cash
BOOK_2195,2025-08-17,23:52:15,CUST_378,DRV_228,VEH_12,Pune,Cancelled,15.85,182.55,UPI
BOOK_2196,2025-12-22,09:11:38,CUST_558,DRV_59,VEH_70,Pune,Cancelled,17.38,432.86,UPI
BOOK_2197,2025-10-17,20:37:41,CUST_513,DRV_164,VEH_210,Delhi,Completed,16.41,400.42,UPI
BOOK_2198,2025-06-03,02:44:31,CUST_280,DRV_77,VEH_60,Ahmedabad,Cancelled,15.46,388.58,Wallet
BOOK_2199,2025-05-31,04:28:37,CUST_663,DRV_11,VEH_133,Delhi,Completed,3,79.57,Cash
BOOK_2200,2025-05-01,17:46:21,CUST_465,DRV_191,VEH_39,Bangalore,Completed,7.82,223.08,Card
BOOK_2201,2025-12-21,20:17:13,CUST_608,DRV_232,VEH_78,Mumbai,Completed,18.87,246.51,UPI
BOOK_2202,2025-05-23,08:42:58,CUST_582,DRV_224,VEH_288,Mumbai,Completed,6.66,125.49,Card
BOOK_2203,2025-12-30,08:13:07,CUST_110,DRV_229,VEH_290,Mumbai,Cancelled,7.83,147.73,Cash
BOOK_2204,2025-11-14,08:08:58,CUST_50,DRV_143,VEH_195,Mumbai,Completed,5.12,90.05,UPI
BOOK_2205,2025-09-20,09:28:56,CUST_91,DRV_24,VEH_120,Mumbai,Completed,9.78,212.53,UPI
BOOK_2206,2026-03-30,02:21:06,CUST_465,DRV_145,VEH_37,Mumbai,Cancelled,10.61,234.3,UPI
BOOK_2207,2025-07-24,01:00:36,CUST_122,DRV_153,VEH_110,Delhi,Completed,14.6,304.17,UPI
BOOK_2208,2025-10-04,06:49:59,CUST_88,DRV_16,VEH_274,Delhi,Completed,15.26,314.54,Card
BOOK_2209,2025-08-19,21:16:03,CUST_367,DRV_207,VEH_70,Delhi,Completed,2.48,97.37,Cash
BOOK_2210,2025-04-06,22:34:26,CUST_134,DRV_277,VEH_108,Ahmedabad,Completed,2.34,64.59,Card
BOOK_2211,2025-09-17,20:27:27,CUST_310,DRV_13,VEH_109,Pune,No Show,4.24,96.97,UPI
BOOK_2212,2025-04-13,20:03:43,CUST_491,DRV_162,VEH_44,Chennai,Completed,19.63,325.19,UPI
BOOK_2213,2026-03-27,21:13:11,CUST_323,DRV_87,VEH_117,Kolkata,Completed,7.63,117.14,Wallet
BOOK_2214,2025-10-25,20:35:48,CUST_225,DRV_248,VEH_37,Bangalore,Completed,14.19,348.34,Card
BOOK_2215,2025-06-03,08:00:51,CUST_517,DRV_128,VEH_17,Pune,Completed,5.88,137.4,Cash
BOOK_2216,2026-01-04,23:42:22,CUST_78,DRV_114,VEH_218,Delhi,Cancelled,13.65,359.18,Card
BOOK_2217,2025-04-13,08:28:36,CUST_331,DRV_64,VEH_126,Bangalore,Completed,9.11,164.94,Cash
BOOK_2218,2025-10-15,17:44:52,CUST_542,DRV_14,VEH_200,Bangalore,Completed,3.09,68.5,Cash
BOOK_2219,2026-03-14,12:20:36,CUST_435,DRV_37,VEH_81,Ahmedabad,Completed,16.7,421.57,UPI
BOOK_2220,2025-04-28,03:22:17,CUST_305,DRV_96,VEH_286,Hyderabad,Completed,17.19,229.46,UPI
BOOK_2221,2025-10-22,02:35:44,CUST_584,DRV_61,VEH_175,Mumbai,Completed,14.48,291.56,Card
BOOK_2222,2025-11-23,04:28:14,CUST_539,DRV_191,VEH_6,Mumbai,Completed,4.24,78.14,UPI
BOOK_2223,2026-01-26,18:47:00,CUST_418,DRV_75,VEH_129,Mumbai,Completed,9.41,246.08,Cash
BOOK_2224,2025-04-25,18:29:02,CUST_496,DRV_151,VEH_107,Pune,Cancelled,17.33,208.73,UPI
BOOK_2225,2025-04-04,22:21:26,CUST_358,DRV_87,VEH_104,Mumbai,Completed,17.5,301.55,UPI
BOOK_2226,2025-11-20,21:02:18,CUST_230,DRV_74,VEH_233,Delhi,Completed,5.24,166.78,Wallet
BOOK_2227,2025-07-06,11:54:08,CUST_14,DRV_224,VEH_26,Delhi,Completed,8.33,117.88,UPI
BOOK_2228,2026-02-07,07:01:05,CUST_558,DRV_205,VEH_12,Kolkata,Cancelled,17.59,282.05,UPI
BOOK_2229,2025-08-09,04:11:49,CUST_693,DRV_267,VEH_109,Kolkata,Cancelled,11.33,214.07,Cash
BOOK_2230,2025-12-30,10:56:00,CUST_523,DRV_273,VEH_67,Delhi,Cancelled,5.4,129.44,UPI
BOOK_2231,2026-02-17,17:30:02,CUST_342,DRV_181,VEH_24,Hyderabad,No Show,2.86,103.8,UPI
BOOK_2232,2025-04-25,10:30:05,CUST_398,DRV_83,VEH_197,Pune,Completed,16.48,166.3,UPI
BOOK_2233,2025-10-24,19:20:31,CUST_65,DRV_96,VEH_170,Bangalore,Completed,3.78,122.16,Wallet
BOOK_2234,2025-11-15,05:40:40,CUST_465,DRV_11,VEH_10,Delhi,Completed,18.03,431.01,Card
BOOK_2235,2025-04-30,03:24:44,CUST_28,DRV_65,VEH_28,Mumbai,No Show,18.24,314.09,UPI
BOOK_2236,2026-01-04,19:39:19,CUST_598,DRV_87,VEH_164,Pune,Completed,4.41,144.17,UPI
BOOK_2237,2026-01-03,20:38:11,CUST_421,DRV_22,VEH_75,Hyderabad,Completed,3.99,89.99,Wallet
BOOK_2238,2026-02-20,10:23:58,CUST_643,DRV_259,VEH_155,Delhi,Completed,19.75,210.58,UPI
BOOK_2239,2025-07-25,22:43:24,CUST_603,DRV_9,VEH_115,Hyderabad,Cancelled,9.02,161.71,UPI
BOOK_2240,2025-06-21,08:16:24,CUST_518,DRV_80,VEH_150,Delhi,No Show,19.54,205.22,Cash
BOOK_2241,2026-02-04,03:54:04,CUST_506,DRV_223,VEH_195,Delhi,Completed,19.2,402.56,Wallet
BOOK_2242,2025-08-02,02:55:56,CUST_436,DRV_257,VEH_108,Bangalore,Cancelled,18.68,198.72,UPI
BOOK_2243,2026-01-22,03:09:44,CUST_298,DRV_198,VEH_255,Mumbai,Completed,8.6,151.62,UPI
BOOK_2244,2026-01-12,08:26:26,CUST_660,DRV_145,VEH_100,Chennai,Completed,11.76,256.82,Card
BOOK_2245,2025-10-31,11:27:45,CUST_539,DRV_16,VEH_210,Chennai,Completed,14.04,340.29,Cash
BOOK_2246,2025-12-10,19:36:28,CUST_353,DRV_206,VEH_199,Pune,No Show,8.02,145.47,UPI
BOOK_2247,2025-04-17,06:02:33,CUST_649,DRV_22,VEH_253,Mumbai,Completed,18.3,365.53,UPI
BOOK_2248,2026-01-16,18:06:53,CUST_445,DRV_231,VEH_219,Pune,Cancelled,17.95,428.97,UPI
BOOK_2249,2025-08-09,20:52:30,CUST_74,DRV_7,VEH_61,Chennai,Completed,10.36,133.42,UPI
BOOK_2250,2025-04-08,18:10:25,CUST_355,DRV_226,VEH_98,Hyderabad,Cancelled,11.55,137.81,UPI
BOOK_2251,2025-11-05,18:32:10,CUST_316,DRV_195,VEH_139,Ahmedabad,Completed,3.88,73.09,UPI
BOOK_2252,2025-10-20,21:19:11,CUST_288,DRV_219,VEH_37,Delhi,Completed,14.44,245.2,Wallet
BOOK_2253,2025-06-23,14:59:35,CUST_174,DRV_204,VEH_194,Kolkata,Completed,12.58,269.35,UPI
BOOK_2254,2025-09-25,22:14:41,CUST_680,DRV_204,VEH_7,Chennai,Completed,10,271.53,UPI
BOOK_2255,2025-04-22,10:12:29,CUST_259,DRV_112,VEH_31,Kolkata,Completed,3.08,71.81,UPI
BOOK_2256,2026-01-08,11:19:45,CUST_342,DRV_1,VEH_24,Delhi,Completed,19.25,229.79,Cash
BOOK_2257,2025-08-10,18:42:36,CUST_437,DRV_19,VEH_214,Bangalore,Completed,8.18,135.06,UPI
BOOK_2258,2025-07-11,18:29:56,CUST_57,DRV_1,VEH_180,Mumbai,Completed,12.65,285.35,UPI
BOOK_2259,2025-06-26,19:36:45,CUST_506,DRV_81,VEH_55,Chennai,Completed,8.56,121.81,UPI
BOOK_2260,2025-10-15,08:44:20,CUST_298,DRV_130,VEH_270,Delhi,Cancelled,3.2,76.47,UPI
BOOK_2261,2026-01-16,11:16:18,CUST_406,DRV_21,VEH_269,Delhi,Completed,15.5,177.58,UPI
BOOK_2262,2025-07-05,21:19:33,CUST_452,DRV_200,VEH_213,Hyderabad,Completed,2.93,89.49,UPI
BOOK_2263,2026-03-14,10:16:36,CUST_494,DRV_6,VEH_38,Pune,No Show,4.55,132.44,Cash
BOOK_2264,2026-03-05,10:31:47,CUST_505,DRV_241,VEH_183,Ahmedabad,Completed,9.87,272.29,UPI
BOOK_2265,2026-03-16,17:00:56,CUST_120,DRV_49,VEH_236,Chennai,Completed,4.5,126.94,UPI
BOOK_2266,2025-08-27,05:04:02,CUST_322,DRV_104,VEH_173,Delhi,Completed,5.15,87.09,UPI
BOOK_2267,2025-09-22,22:59:04,CUST_574,DRV_81,VEH_30,Mumbai,Completed,2.8,56.48,UPI
BOOK_2268,2025-05-24,20:02:31,CUST_315,DRV_206,VEH_297,Pune,Completed,12.55,158.17,UPI
BOOK_2269,2025-09-03,09:56:15,CUST_681,DRV_55,VEH_63,Delhi,Cancelled,8.1,232.5,Cash
BOOK_2270,2026-02-14,14:34:26,CUST_351,DRV_264,VEH_198,Bangalore,Completed,10.98,127.31,UPI
BOOK_2271,2025-10-26,08:36:53,CUST_689,DRV_133,VEH_92,Delhi,No Show,18.65,233.73,UPI
BOOK_2272,2025-12-31,17:52:01,CUST_693,DRV_246,VEH_68,Hyderabad,Cancelled,11.89,163.74,UPI
BOOK_2273,2026-02-04,09:59:01,CUST_491,DRV_116,VEH_153,Delhi,Completed,18.72,453.61,UPI
BOOK_2274,2026-02-01,08:23:06,CUST_329,DRV_71,VEH_19,Pune,Completed,4.19,75.2,Cash
BOOK_2275,2025-06-20,22:38:08,CUST_548,DRV_220,VEH_171,Bangalore,Completed,6.79,111.91,UPI
BOOK_2276,2025-05-20,22:07:52,CUST_359,DRV_164,VEH_39,Bangalore,Completed,7.61,95.49,Card
BOOK_2277,2026-02-28,19:02:34,CUST_280,DRV_126,VEH_141,Kolkata,Completed,15.82,214.31,Card
BOOK_2278,2025-07-30,18:17:38,CUST_618,DRV_221,VEH_241,Chennai,Completed,13.81,159.69,Cash
BOOK_2279,2025-07-03,09:10:37,CUST_649,DRV_166,VEH_80,Bangalore,Completed,12.1,163.91,Card
BOOK_2280,2025-10-08,18:10:26,CUST_221,DRV_108,VEH_19,Kolkata,Completed,8.77,135.29,UPI
BOOK_2281,2025-05-08,09:23:45,CUST_600,DRV_19,VEH_204,Pune,Completed,19.15,234.65,UPI
BOOK_2282,2025-04-27,19:42:34,CUST_1,DRV_126,VEH_55,Bangalore,Completed,6.58,188.33,UPI
BOOK_2283,2026-01-15,19:10:58,CUST_494,DRV_50,VEH_153,Kolkata,Completed,13.59,167.57,Wallet
BOOK_2284,2026-01-11,22:51:58,CUST_693,DRV_189,VEH_18,Mumbai,Completed,7.77,134.69,UPI
BOOK_2285,2026-02-13,01:43:56,CUST_195,DRV_131,VEH_30,Hyderabad,Completed,17.73,285.55,Cash
BOOK_2286,2026-03-26,17:17:53,CUST_388,DRV_219,VEH_6,Mumbai,Completed,17.42,299.05,Wallet
BOOK_2287,2025-10-03,21:44:19,CUST_193,DRV_202,VEH_149,Bangalore,Completed,14.07,340.48,Cash
BOOK_2288,2026-02-11,17:58:05,CUST_98,DRV_11,VEH_96,Bangalore,Completed,11.71,149.15,Card
BOOK_2289,2025-05-18,04:00:09,CUST_253,DRV_265,VEH_278,Hyderabad,Completed,17.86,224.78,UPI
BOOK_2290,2025-06-06,17:21:10,CUST_246,DRV_205,VEH_91,Mumbai,Completed,17.62,302.95,Card
BOOK_2291,2026-03-14,17:43:06,CUST_266,DRV_220,VEH_231,Delhi,Completed,16.68,407.02,UPI
BOOK_2292,2025-07-28,19:12:44,CUST_668,DRV_154,VEH_34,Delhi,Completed,19.75,392.97,Cash
BOOK_2293,2025-04-24,20:45:59,CUST_282,DRV_230,VEH_117,Bangalore,Completed,12.89,316.49,Cash
BOOK_2294,2025-12-24,20:22:28,CUST_576,DRV_124,VEH_128,Hyderabad,Completed,13.16,148.28,UPI
BOOK_2295,2025-12-13,19:52:04,CUST_219,DRV_166,VEH_260,Pune,Completed,4.84,119.41,UPI
BOOK_2296,2025-11-04,19:20:49,CUST_636,DRV_89,VEH_203,Bangalore,Cancelled,15.46,165.21,Card
BOOK_2297,2025-11-14,20:43:10,CUST_87,DRV_268,VEH_241,Mumbai,Completed,8.63,166.67,Wallet
BOOK_2298,2025-06-07,19:56:23,CUST_565,DRV_237,VEH_227,Delhi,Completed,4.83,104.42,UPI
BOOK_2299,2025-05-10,08:38:14,CUST_405,DRV_135,VEH_97,Delhi,Completed,11.61,298.73,UPI
BOOK_2300,2026-01-04,18:43:18,CUST_572,DRV_152,VEH_253,Pune,Completed,10.17,194.62,UPI
BOOK_2301,2025-06-21,19:15:45,CUST_35,DRV_219,VEH_20,Mumbai,Completed,7.36,155.18,UPI
BOOK_2302,2025-06-11,20:06:18,CUST_464,DRV_163,VEH_24,Pune,Completed,13.72,145.8,UPI
BOOK_2303,2025-07-19,22:47:12,CUST_593,DRV_123,VEH_232,Bangalore,Completed,2.21,85.09,Card
BOOK_2304,2025-06-20,03:58:58,CUST_198,DRV_180,VEH_68,Bangalore,Completed,11.94,299.63,UPI
BOOK_2305,2025-05-19,18:35:32,CUST_14,DRV_81,VEH_105,Kolkata,Completed,4.38,109.54,UPI
BOOK_2306,2025-12-22,15:51:26,CUST_381,DRV_228,VEH_104,Pune,Completed,17.84,361.02,UPI
BOOK_2307,2026-03-09,20:21:49,CUST_412,DRV_156,VEH_223,Pune,Completed,11.23,148.84,UPI
BOOK_2308,2025-12-06,14:55:46,CUST_674,DRV_66,VEH_239,Mumbai,No Show,7.06,118.28,UPI
BOOK_2309,2026-03-17,20:33:38,CUST_67,DRV_246,VEH_194,Delhi,Cancelled,13.89,198.42,UPI
BOOK_2310,2025-12-12,22:41:44,CUST_276,DRV_240,VEH_85,Chennai,Completed,8.31,116.78,Cash
BOOK_2311,2026-03-03,19:31:40,CUST_158,DRV_131,VEH_93,Chennai,Completed,18.47,187.01,UPI
BOOK_2312,2025-05-16,17:35:52,CUST_582,DRV_127,VEH_245,Mumbai,No Show,13.54,346.94,Cash
BOOK_2313,2025-10-07,19:48:01,CUST_30,DRV_90,VEH_110,Hyderabad,Completed,19.35,248.72,UPI
BOOK_2314,2025-07-11,20:10:54,CUST_473,DRV_149,VEH_184,Hyderabad,Completed,7.13,161.86,UPI
BOOK_2315,2025-10-26,19:59:57,CUST_406,DRV_105,VEH_149,Mumbai,Completed,15.86,256.96,UPI
BOOK_2316,2025-11-17,21:39:16,CUST_43,DRV_266,VEH_151,Kolkata,Completed,9.81,271.79,Cash
BOOK_2317,2026-03-23,10:18:16,CUST_374,DRV_271,VEH_114,Hyderabad,Completed,10.64,118.84,Cash
BOOK_2318,2025-05-08,19:22:15,CUST_426,DRV_73,VEH_177,Pune,Completed,14.66,169.81,UPI
BOOK_2319,2026-01-29,16:44:13,CUST_405,DRV_66,VEH_292,Delhi,Completed,19.96,494.67,Cash
BOOK_2320,2025-07-05,20:08:42,CUST_178,DRV_50,VEH_68,Pune,Completed,2.72,82.4,UPI
BOOK_2321,2025-11-25,20:16:21,CUST_227,DRV_27,VEH_272,Hyderabad,Completed,18.04,447.43,Wallet
BOOK_2322,2025-10-30,17:28:19,CUST_642,DRV_268,VEH_156,Kolkata,Completed,10.53,185.36,UPI
BOOK_2323,2025-10-05,22:38:00,CUST_187,DRV_265,VEH_169,Delhi,Completed,11.56,197.98,UPI
BOOK_2324,2025-09-25,03:34:09,CUST_341,DRV_79,VEH_40,Bangalore,Completed,2.09,93.48,Card
BOOK_2325,2025-11-17,10:35:42,CUST_82,DRV_252,VEH_269,Delhi,Cancelled,10.07,268.96,Card
BOOK_2326,2025-04-21,08:34:12,CUST_382,DRV_16,VEH_35,Pune,Completed,10.79,164.77,UPI
BOOK_2327,2025-04-04,23:56:44,CUST_665,DRV_211,VEH_88,Bangalore,Completed,6.71,116.32,Card
BOOK_2328,2025-11-11,19:36:12,CUST_154,DRV_259,VEH_68,Delhi,Cancelled,15.85,332.33,UPI
BOOK_2329,2025-11-07,11:12:57,CUST_300,DRV_4,VEH_76,Hyderabad,Completed,11.25,238.94,UPI
BOOK_2330,2025-07-14,21:55:23,CUST_168,DRV_96,VEH_226,Delhi,Completed,15.84,345.07,UPI
BOOK_2331,2025-12-29,22:47:13,CUST_291,DRV_234,VEH_168,Delhi,Completed,11.83,315.22,UPI
BOOK_2332,2025-04-14,22:58:46,CUST_256,DRV_219,VEH_257,Bangalore,Completed,3.22,99.9,UPI
BOOK_2333,2025-04-20,05:10:44,CUST_432,DRV_127,VEH_173,Delhi,Completed,7.81,191.62,UPI
BOOK_2334,2025-06-29,11:10:39,CUST_350,DRV_262,VEH_227,Hyderabad,Completed,6.87,199.15,Card
BOOK_2335,2025-06-21,21:32:07,CUST_642,DRV_42,VEH_266,Ahmedabad,Cancelled,14.65,294.11,UPI
BOOK_2336,2026-01-27,17:55:29,CUST_166,DRV_93,VEH_216,Delhi,Completed,19.82,207.77,UPI
BOOK_2337,2025-08-15,22:30:22,CUST_594,DRV_163,VEH_133,Chennai,Completed,8.03,227.26,Card
BOOK_2338,2025-05-02,04:46:10,CUST_580,DRV_182,VEH_222,Hyderabad,Completed,16.13,266.55,UPI
BOOK_2339,2025-04-21,11:25:03,CUST_591,DRV_196,VEH_97,Bangalore,Completed,4.68,153.47,Cash
BOOK_2340,2026-02-26,08:06:58,CUST_271,DRV_180,VEH_206,Pune,Completed,16.19,391.33,Cash
BOOK_2341,2025-08-10,09:17:54,CUST_443,DRV_44,VEH_191,Chennai,Completed,19.79,203.19,UPI
BOOK_2342,2025-12-17,08:25:30,CUST_508,DRV_128,VEH_23,Delhi,Completed,15.36,327.88,Cash
BOOK_2343,2025-09-04,09:33:59,CUST_63,DRV_59,VEH_112,Kolkata,Completed,3.72,125.09,UPI
BOOK_2344,2025-04-29,10:46:46,CUST_1,DRV_133,VEH_39,Mumbai,Completed,12.32,153.9,UPI
BOOK_2345,2026-03-23,17:19:02,CUST_19,DRV_246,VEH_144,Hyderabad,Completed,10.21,218.2,UPI
BOOK_2346,2025-04-03,08:16:29,CUST_502,DRV_235,VEH_281,Mumbai,No Show,12.73,272.99,Cash
BOOK_2347,2025-12-19,18:58:28,CUST_550,DRV_128,VEH_295,Hyderabad,Completed,3.91,92.79,Cash
BOOK_2348,2025-06-15,20:00:38,CUST_555,DRV_4,VEH_182,Pune,Completed,16.4,187.51,Cash
BOOK_2349,2025-10-15,02:41:00,CUST_423,DRV_276,VEH_11,Ahmedabad,Completed,5.34,140.73,UPI
BOOK_2350,2025-09-15,12:21:36,CUST_186,DRV_256,VEH_266,Delhi,Completed,14.28,366.13,Wallet
BOOK_2351,2025-05-11,16:45:07,CUST_239,DRV_2,VEH_255,Delhi,Completed,16.93,189.93,Cash
BOOK_2352,2025-05-18,21:23:24,CUST_469,DRV_6,VEH_190,Delhi,Completed,15.97,209.29,UPI
BOOK_2353,2025-11-18,10:02:22,CUST_635,DRV_34,VEH_293,Mumbai,Completed,11.55,150.11,UPI
BOOK_2354,2026-03-30,05:07:04,CUST_25,DRV_123,VEH_138,Ahmedabad,No Show,4.66,117.96,Wallet
BOOK_2355,2025-08-27,19:13:20,CUST_90,DRV_113,VEH_213,Mumbai,Completed,10.27,196.15,UPI
BOOK_2356,2025-11-15,10:07:19,CUST_77,DRV_154,VEH_287,Pune,Completed,8.63,106.36,UPI
BOOK_2357,2025-09-17,23:03:07,CUST_559,DRV_97,VEH_181,Mumbai,Completed,8.97,168.72,UPI
BOOK_2358,2025-09-21,22:34:09,CUST_131,DRV_256,VEH_297,Mumbai,Completed,10.81,283.44,UPI
BOOK_2359,2025-09-16,22:15:36,CUST_630,DRV_200,VEH_33,Delhi,Completed,3.98,92.61,UPI
BOOK_2360,2025-10-27,10:15:44,CUST_386,DRV_65,VEH_108,Bangalore,Completed,10.88,140.76,Cash
BOOK_2361,2025-07-28,20:44:12,CUST_595,DRV_20,VEH_68,Bangalore,Completed,16.91,212.11,UPI
BOOK_2362,2025-05-19,22:53:08,CUST_300,DRV_86,VEH_165,Ahmedabad,Completed,18.49,225.9,Card
BOOK_2363,2026-01-21,19:10:19,CUST_694,DRV_197,VEH_194,Hyderabad,Cancelled,17.48,281.73,Wallet
BOOK_2364,2025-04-22,04:24:11,CUST_239,DRV_249,VEH_71,Mumbai,Cancelled,16.17,207.51,UPI
